0.0, 1.0
0.14944812229537874, 0.99687099245957
2.19640724313229, 2.2360199984394953
3.399494637273202, 3.3357241031612155
4.392814486264578, 4.5430128501377425
5.245389015262916, 5.715190291273789
6.028941319104753, 7.030063680505123
6.885117007676472, 8.62957872434924
7.812415597822499, 10.335678088344448
8.670091769549797, 12.113250466650259
9.885183028935318, 14.637413247065554
10.882404134131187, 16.30765106364249
12.09209365415664, 18.190807439995677
12.943767893261631, 19.256150480454703
13.579672654594779, 19.71684882532175
14.144454514353624, 20.07096285003771
14.63751327927593, 20.247269620817903
15.270417074297923, 20.351853296761554
16.252333251306922, 20.205906301829188
17.02058062696188, 19.704594879551212
17.578760360836192, 19.275256632635706
18.761741280692384, 17.988992455570692
19.457065174986347, 17.16742791178759
20.846512577049808, 15.38185295665204
22.236860269006627, 13.703112402193504
23.698630959168852, 12.166567634778396
25.093480100592394, 11.02199908370495
26.002172699609275, 10.520187500375119
27.05101042535697, 9.982264289101089
28.10104853762912, 9.586786945396415
29.502199708306087, 9.190059199062098
30.904251168876385, 8.900165853404793
33.35844141813665, 8.464075432289196
35.04138332543079, 8.173181764528174
37.285806029541526, 7.844675985667383
40.72251264907301, 7.333861503404091
44.01877404524257, 6.823547182192662
46.333119264403145, 6.4591798559136
47.10496779963149, 6.3852060363437
48.15740668495256, 6.274620427777744
49.91147149382102, 6.090311080167812
